Order_ID,City,Order_Date,Time_Ordered,Delivery_Time_Minutes,Delivery_Person_Age,Order_Value,review_text
ORD456222,New York,2023-10-30,22:57:00,23,57,21.39,"Super fast, piping hot!"
,New York,2023-10-26,20:32:00,31,29,15.18,Missing an item but otherwise fine.
,Miami,2023-10-25,13:57:00,24,42,105.23,Driver was polite and food was hot.
ORD751031,Chicago,2023-10-09,08:18:00,41,53,37.93,Driver was polite and food was hot.
,Miami,2023-10-17,05:07:00,26,30,108.6,Missing an item but otherwise fine.
ORD953919,New York,2023-10-09,13:53:00,22,58,19.07,"Super fast, piping hot!"
ORD932199,San Francisco,2023-10-25,23:12:00,55,25,51.65,"Terrible cold food, completely unacceptable."
ORD275516,Houston,2023-10-09,17:04:00,20,31,78.37,Amazing and speedy delivery!
ORD576752,Boston,2023-10-29,09:47:00,47,47,114.12,"Terrible cold food, completely unacceptable."
,San Francisco,2023-10-26,17:38:00,21,28,40.14,Amazing and speedy delivery!
ORD523923,Boston,2023-10-23,20:03:00,35,56,25.37,Driver was polite and food was hot.
,Miami,2023-10-25,03:49:00,31,55,75.38,Missing an item but otherwise fine.
ORD893691,Chicago,2023-10-25,17:01:00,20,47,95.17,"Super fast, piping hot!"
ORD547028,Houston,2023-10-14,20:00:00,27,43,23.65,Driver was polite and food was hot.
ORD437132,Houston,2023-10-02,14:02:00,10,37,95.94,"Super fast, piping hot!"
ORD143654,New York,2023-10-04,00:13:00,22,38,108.67,Amazing and speedy delivery!
ORD772066,New York,2023-10-27,12:00:00,28,38,55.41,Food was cold but driver was nice.
ORD154982,Seattle,2023-10-17,12:14:00,34,51,70.02,Driver was polite and food was hot.
ORD814220,Houston,2023-10-09,14:45:00,19,30,108.7,Amazing and speedy delivery!
,Houston,2023-10-16,01:52:00,10,32,74.97,Amazing and speedy delivery!
,San Francisco,2023-10-29,09:35:00,38,19,109.96,Food was cold but driver was nice.
ORD508856,San Francisco,2023-10-16,13:17:00,25,44,19.7,"Average experience, nothing special."
ORD751966,Seattle,2023-10-07,22:45:00,14,55,89.57,"Super fast, piping hot!"
ORD785072,San Francisco,2023-10-29,23:59:00,10,45,87.48,Driver was polite and food was hot.
ORD495451,San Francisco,2023-10-20,10:16:00,24,57,16.1,"Super fast, piping hot!"
,Chicago,2023-10-19,11:58:00,61,33,22.41,"Terrible cold food, completely unacceptable."
,Miami,2023-10-06,16:57:00,44,39,32.57,"Average experience, nothing special."
ORD849756,Houston,2023-10-13,04:10:00,19,37,71.31,Driver was polite and food was hot.
ORD374201,New York,2023-10-14,10:59:00,35,54,103.88,"Average experience, nothing special."
,Houston,2023-10-10,15:19:00,34,49,26.48,Food was cold but driver was nice.
,Chicago,2023-10-11,21:45:00,25,46,79.61,Food was cold but driver was nice.
ORD563495,Seattle,2023-10-21,10:32:00,34,51,95.51,Food was cold but driver was nice.
ORD860123,San Francisco,2023-10-10,02:25:00,21,35,111.79,Amazing and speedy delivery!
ORD775424,Houston,2023-10-17,10:26:00,47,43,31.08,Very late and spilled.
ORD336176,New York,2023-10-14,18:44:00,33,47,22.29,Driver was polite and food was hot.
ORD401787,Chicago,2023-10-12,16:28:00,39,54,116.24,"Average experience, nothing special."
,Miami,2023-10-04,01:57:00,46,29,91.03,Very late and spilled.
ORD250456,Seattle,2023-10-16,03:21:00,37,33,15.62,Food was cold but driver was nice.
ORD953232,Boston,2023-10-01,15:45:00,15,59,18.7,Amazing and speedy delivery!
,Miami,2023-10-26,07:56:00,42,60,55.54,Driver was polite and food was hot.
ORD884407,San Francisco,2023-10-29,12:54:00,31,59,62.77,Missing an item but otherwise fine.
ORD477629,Chicago,2023-10-08,11:17:00,47,37,81.89,Very late and spilled.
ORD507321,Seattle,2023-10-09,10:27:00,61,20,60.33,"Terrible cold food, completely unacceptable."
,Houston,2023-10-15,03:32:00,29,53,104.43,Driver was polite and food was hot.
,Houston,2023-10-19,19:21:00,22,45,63.36,"Super fast, piping hot!"
ORD507311,San Francisco,2023-10-22,02:03:00,22,40,49.23,"Super fast, piping hot!"
,Chicago,2023-10-19,15:42:00,18,55,35.43,Driver was polite and food was hot.
ORD585884,San Francisco,2023-10-29,15:59:00,27,60,47.22,Driver was polite and food was hot.
,Boston,2023-10-19,09:05:00,46,58,58.27,"Terrible cold food, completely unacceptable."
ORD678492,Seattle,2023-10-10,13:49:00,43,43,113.4,"Average experience, nothing special."
ORD564498,San Francisco,2023-10-21,03:38:00,40,55,95.77,"Average experience, nothing special."
ORD919838,Chicago,2023-10-30,16:25:00,31,45,48.23,"Average experience, nothing special."
ORD236896,Seattle,2023-10-12,16:23:00,31,25,97.63,Food was cold but driver was nice.
,San Francisco,2023-10-05,09:40:00,12,24,47.9,Amazing and speedy delivery!
ORD257918,San Francisco,2023-10-17,17:37:00,42,58,110.47,Food was cold but driver was nice.
ORD568311,San Francisco,2023-10-28,01:17:00,26,30,45.42,Driver was polite and food was hot.
ORD267575,New York,2023-10-06,02:52:00,36,53,110.57,Driver was polite and food was hot.
ORD679150,Houston,2023-10-20,03:29:00,24,36,87.45,Driver was polite and food was hot.
ORD796117,Boston,2023-10-12,20:25:00,60,21,29.24,Very late and spilled.
ORD600044,Boston,2023-10-18,20:06:00,18,20,76.55,Amazing and speedy delivery!
ORD713302,Houston,2023-10-17,23:50:00,15,55,51.1,Amazing and speedy delivery!
ORD487939,Chicago,2023-10-16,23:08:00,22,27,80.52,Amazing and speedy delivery!
ORD216362,Chicago,2023-10-19,09:57:00,56,59,48.67,Restaurant ignored my instructions.
ORD938145,New York,2023-10-05,06:45:00,28,58,108.56,Driver was polite and food was hot.
ORD482956,Miami,2023-10-20,12:17:00,35,20,66.41,Missing an item but otherwise fine.
,Seattle,2023-10-09,02:17:00,22,38,42.63,Amazing and speedy delivery!
ORD386089,Seattle,2023-10-21,04:54:00,29,24,49.96,Driver was polite and food was hot.
,New York,2023-10-02,22:17:00,10,55,17.02,Driver was polite and food was hot.
ORD592957,Seattle,2023-10-18,19:48:00,27,43,50.24,Missing an item but otherwise fine.
ORD922209,Houston,2023-10-24,19:53:00,32,40,28.9,Driver was polite and food was hot.
ORD679215,Houston,2023-10-17,06:12:00,34,24,99.57,Food was cold but driver was nice.
ORD219039,Boston,2023-10-16,00:01:00,41,27,99.65,Food was cold but driver was nice.
ORD285710,Boston,2023-10-06,08:56:00,23,24,105.69,Amazing and speedy delivery!
ORD872279,Boston,2023-10-01,22:33:00,36,58,22.39,Missing an item but otherwise fine.
ORD583145,New York,2023-10-28,00:32:00,20,58,27.81,Driver was polite and food was hot.
ORD882304,Chicago,2023-10-07,19:31:00,20,24,90.42,Amazing and speedy delivery!
,Seattle,2023-10-05,16:03:00,32,24,55.62,Food was cold but driver was nice.
ORD599168,Seattle,2023-10-29,23:10:00,19,50,78.57,Amazing and speedy delivery!
ORD867101,Houston,2023-10-09,23:14:00,16,30,68.3,Amazing and speedy delivery!
ORD307324,Chicago,2023-10-05,02:54:00,10,53,75.42,"Super fast, piping hot!"
ORD837010,Boston,2023-10-10,02:49:00,30,33,32.05,Missing an item but otherwise fine.
ORD411132,Houston,2023-10-30,09:55:00,20,51,82.26,Driver was polite and food was hot.
ORD964517,Seattle,2023-10-11,10:24:00,23,35,44.55,Amazing and speedy delivery!
,Houston,2023-10-08,20:09:00,39,41,109.78,Food was cold but driver was nice.
ORD957424,Houston,2023-10-04,05:59:00,10,19,117.6,Driver was polite and food was hot.
ORD908856,Seattle,2023-10-05,12:23:00,39,57,86.21,Missing an item but otherwise fine.
ORD862470,San Francisco,2023-10-04,11:58:00,38,50,46.53,Driver was polite and food was hot.
ORD881156,Chicago,2023-10-23,18:13:00,16,56,32.91,Amazing and speedy delivery!
ORD584064,Houston,2023-10-17,13:28:00,17,48,62.48,"Super fast, piping hot!"
ORD504293,New York,2023-10-07,23:12:00,53,27,97.77,"Terrible cold food, completely unacceptable."
ORD762902,Boston,2023-10-18,20:40:00,38,30,30.86,Driver was polite and food was hot.
ORD117185,Houston,2023-10-09,20:53:00,41,28,43.44,Driver was polite and food was hot.
,San Francisco,2023-10-10,12:01:00,20,33,34.94,Driver was polite and food was hot.
ORD553882,Boston,2023-10-29,02:49:00,37,29,66.17,Driver was polite and food was hot.
ORD211161,Miami,2023-10-04,05:17:00,42,37,29.86,Driver was polite and food was hot.
ORD942658,Houston,2023-10-25,02:38:00,35,50,16.36,"Average experience, nothing special."
ORD455027,Miami,2023-10-15,12:26:00,14,26,77.91,"Super fast, piping hot!"
ORD859962,Boston,2023-10-25,14:31:00,13,27,53.8,"Super fast, piping hot!"
